"We can't update the transaction details.","Impossible de mettre à jour les détails de la transaction."
"We can't update wish list.","Impossible de mettre à jour la liste d’envies."
"We can't update your Wish List right now.","Impossible de mettre à jour votre liste d’envies."
"We can't upload the CSS file right now.","Impossible d’uploader le fichier CSS."
"We can't upload the JS file right now.","Impossible d’uploader le fichier JS."
"We can't upload the file right now.","Nous ne pouvons pas uploader le fichier."
"We can't void the credit memo.","Impossible d’annuler l’avoir."
"We can't void the payment right now.","Impossible d’annuler le paiement."
"We can\'t add the item to Wish List right now.","Impossible d’ajouter l’article à la liste d’envies."
"We can\'t add the item to Wish List right now: %1.","Impossible d’ajouter l’article à la liste d’envies : %1."
"We can\'t add the item to the cart right now.","Impossible d’ajouter le produit au panier."
"We can\'t add the order status right now.","Impossible d’attribuer le statut de commande."
"We can\'t add the product to the cart because of an option validation issue.","Nous ne pouvons pas ajouter le produit au panier en raison d’un problème de validation de l’option."
"We can\'t add this item to your shopping cart right now.","Impossible d’ajouter ce produit au panier."
"We can\'t apply the rules.","Impossible d’appliquer les règles."
"We can\'t cancel the billing agreement.","Nous ne pouvons pas annuler l’entente de facturation."
"We can\'t complete your order because you don\'t have a payment method set up.","Impossible de terminer la commande car aucune méthode de paiement n’a été sélectionnée."
"We can\'t configure the product right now.","Impossible de configurer le produit."
"We can\'t connect to the FTP right now.","Nous ne pouvons pas nous connecter au FTP."
"We can\'t convert a rate from ""%1-%2"".","Nous ne pouvons pas convertir un taux de ""%1-%2""."
"We can\'t create a backup right now. Please try again later.","Nous ne pouvons pas créer une sauvegarde. Veuillez réessayer plus tard."
"We can\'t create a billing agreement for this order.","Impossible de créer un accord de facturation pour cette commande."
"We can\'t create credit memo for the order.","Impossible de créer l’avoir pour la commande."
"We can\'t create the Wish List right now.","Impossible de créer la liste d’envies."
"We can\'t create the backup right now.","Nous ne pouvons pas créer la sauvegarde."
"We can\'t create writeable directory ""%1"".","Impossible de créer un répertoire accessible en écriture ""%1""."
"We can\'t delete URL Rewrite right now.","Impossible de supprimer l’URL."
"We can\'t delete email template data right now. Please review log and try again.","Impossible de supprimer le gabarit d’email. Veuillez consulter le journal des erreurs et essayez à nouveau."
"We can\'t delete item from Wish List right now.","Impossible de supprimer cet article de la liste d’envies."
"We can\'t delete one or more backups.","Nous ne pouvons pas supprimer une ou plusieurs sauvegardes."
"We can\'t delete root directory %1 right now.","Impossible de supprimer le répertoire racine %1."
"We can\'t delete the address right now.","Impossible de supprimer l’adresse."
"We can\'t delete the attribute.","Nous ne pouvons pas supprimer l’attribut."
"We can\'t delete the billing agreement.","Impossible de supprimer l’entente de facturation."
"We can\'t delete the item from Wish List right now because of an error: %1.","Impossible de supprimer cet article de la liste d’envies en raison de l’erreur suivante : %1."
"We can\'t delete the item from the Wish List right now.","Impossible de supprimer le produit de la liste d’envies."
"We can\'t delete the rule right now. Please review the log and try again.","Impossible de supprimer la règle. Veuillez consulter le journal des erreurs et essayez à nouveau."
"We can\'t delete this rate because of an incorrect rate ID.","Impossible de supprimer ce taux car son ID est incorrect."
"We can\'t delete this rule right now. Please review the log and try again.","Impossible de supprimer la règle. Veuillez consulter le journal des erreurs et essayer à nouveau."
"We can\'t delete this set right now.","Impossible de supprimer ce groupe actuellement."
"We can\'t delete this tax class right now.","Impossible de supprimer la classe de taxe."
"We can\'t delete this tax rate right now.","Impossible de supprimer ce taux de taxe."
"We can\'t delete this template right now.","Impossible de supprimer le gabarit."
"We can\'t delete tracking number.","Impossible de supprimer le numéro de suivi."
"We can\'t determine the attribute filter type.","Nous ne pouvons pas déterminer le type de filtre d’attribut."
"We can\'t fetch reports from ""%1@%2.""","Nous ne pouvons récupérer les rapports de ""%1@%2."""
"We can\'t filter an attribute with no attribute options.","Nous ne pouvons pas filtrer un attribut sans options d’attributs."
"We can\'t find a block to delete.","Nous ne trouvons pas le bloc à supprimer."
"We can\'t find a customer to revoke.","Impossible de trouver un client à révoquer."
"We can\'t find a customer who matches this email and website code.","Aucun client trouvé avec cette combinaison email et site web."
"We can\'t find an attribute to delete.","Nous ne trouvons pas l’attribut à supprimer."
"We can\'t find an email template to delete.","Impossible de trouver le gabarit d’email à supprimer."
"We can\'t find any items matching these search criteria.","Nous ne pouvons pas trouver tous les éléments correspondant à ces critères de recherche."
"We can\'t find a page to delete.","Impossible de trouver la page à supprimer."
"We can\'t find a rule to delete.","Impossible de trouver la règle à supprimer."
"We can\'t find a search term to delete.","Impossible de trouver le terme à supprimer."
"We can\'t find a sitemap to delete.","Impossible de trouver le plan de site à supprimer."
"We can\'t find a sitemap to generate.","Impossible de trouver le plan de site à générer."
"We can\'t find a synonym group to delete.","Impossible de trouver le groupe de synonymes à supprimer."
"We can\'t find a user to delete.","Impossible de trouver l’utilisateur à supprimer."
"We can\'t find a user to revoke.","Impossible de trouver l’utilisateur à révoquer."
"We can\'t find file.","Impossible de trouver le fichier."
"We can\'t find products matching the selection.","Impossible de trouver des produits correspondant à votre sélection."
"We can\'t find records for this period.","Aucun enregistrement trouvé pour cette période."
"We can\'t find that customer address.","Adresse client introuvable."
"We can\'t find that email and website combination.","Impossible de trouver la combinaison email et site web."
"We can\'t find the backup file.","Nous ne pouvons pas trouver le fichier de sauvegarde."
"We can\'t find the image file.","Impossible de trouver le fichier image."
"We can\'t find the product.","Impossible de trouver le produit."
"We can\'t find the role for the user you wanted.","Rôle de l’utilisateur introuvable."
"We can\'t find this order status.","Impossible de trouver ce statut de commande."
"We can\'t find this wish list.","Impossible de trouver cette liste d’envies."
"We can\'t generate the sitemap right now.","Impossible de générer le plan de site."
"We can\'t get the order instance right now.","Impossible de récupérer l’instance de la commande."
"We can\'t identify this file format.","Nous ne pouvons pas identifier ce format de fichier."
"We can\'t initialize Express Checkout.","Impossible d’initialiser Express Checkout."
"We can\'t initialize Express Checkout review.","Nous ne pouvons pas initialiser l’examen d’Express Checkout."
"We can\'t initialize checkout.","Nous ne pouvons pas initialiser la vérification."
"We can\'t initialize checkout review.","Nous ne pouvons pas initialiser l’examen de vérification."
"We can\'t initialize shipment for adding tracking number.","Impossible d’initialiser l’expédition pour l’ajout d’un numéro de suivi."
"We can\'t initialize shipment for delete tracking number.","Impossible d’initialiser l’expédition pour supprimer le numéro de suivi."
"We can\'t initialize the import model.","Impossible d’initialiser le modèle d’importation."
"We can\'t issue a refund transaction because there is no capture transaction.","Nous ne pouvons pas émettre une transaction de remboursement parce qu’il n’y a pas de transaction de capture."
